original_index,hate speech,counternarrative,Appropriate counternarrative (1) or non appropriate (0),Valid (1) / Non Valid (0) annotation,hsType,hsSubType,cnType,age,gender,educationLevel,cn_id,annotation of annotator 1 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative),annotation of annotator 2 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative),annotation of annotator 3 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative)
2604,Muslims in Britain vote for the Labour party. This is why the problem of antisemitism is not solved. It is a mathematical fact!,"Seriously, I would love to know where you get your statistics from. They are so far from the truth.",1,1,Islamophobia,generic,question,21.0,female,Master,ENT1ST0022HS0017CN001197,2,2,
336,I am done with Islam and isis. All Muslims should be sent to their homeland. Britain will be better without their violence and ideology.,"This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,crimes,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
1372,Islam is just a bestial cult of brainwashed lunatics who breed like rats.,"Given the number of Muslims born in the UK, this statement in a bit silly.you cannot repatriate someone who hasn't moved.",0,1,Islamophobia,culture,hypocrisy,61.0,male,Bachelor,ENT1ST0015HS0059CN001019,0,0,
1398,Muslims in China were forced to eat pork and drink alcholol during the recent Chinese New Year celebration - At least China is doing it right!!,If they were violent they would have been punished too. Why do you think someone of a certain religion is automatically guilty?,0,1,Islamophobia,generic,"facts , question",26.0,female,Bachelor,ENT1ST0001HS0074CN000064,0,0,
107,"Muslims love the islamic law so much, then why do not they move in islamic countries?","What happened to the good old British values of stuff like 'tolerance' and 'respect for the rule of law' - what you are suggesting sounds like mob rule, vigilante action and people running around with burning torches?",0,1,Islamophobia,culture,"denouncing , hypocrisy",61.0,male,Bachelor,ENT1ST0001HS0074CN000066,0,0,
2433,Muslims do not have nothing useful that can enrich our culture.,I think you are confusing Islam with the crusades.,0,1,Islamophobia,culture,humor,25.0,male,Some university without degree,ENT1ST0003HS0055CN000087,0,0,
2724,Islam is a totalitarian doctrine dressed disguised as a religion so that it can spread across our tolerant Christian world. Enough IS ENOUGH!,I think you are confusing Islam with the crusades.,0,1,Islamophobia,"culture , islamization",humor,25.0,male,Some university without degree,ENT1ST0003HS0055CN000087,0,0,
608,There was another terrorist attack in France by a crazy Muslim person. His mental problem is actually called Islam!,Replace islam with any other religion and see just how deeply offensive what you just said is.,1,1,Islamophobia,terrorism,denouncing,25.0,male,Master,ENT1ST0014HS0071CN000683,2,2,
1446,There are muslim shops in Birmingham that do not serve their white clients and have signs that say:'No Whites after 8 p.m.'.,What does that even mean?,0,1,Islamophobia,islamization,question,21.0,female,Master,ENT1ST0008HS0021CN000182,0,0,
4072,Almost all Muslims in the UK are jobless and choose not to work.,"Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,economics,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
3739,London is invaded by Muslims. It is more Londinistan than London. #londonhasfallen.,"Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,islamization,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
1206,"Muslims love the islamic law so much, then why do not they move in islamic countries?",If they were violent they would have been punished too. Why do you think someone of a certain religion is automatically guilty?,0,1,Islamophobia,culture,"facts , question",26.0,female,Bachelor,ENT1ST0001HS0074CN000064,0,0,
2665,The police and politicians are covering up these Muslim grooming gangs - They are traitors to their own people!,Islam is all about love and tolerance [insert quote].,0,1,Islamophobia,crimes,positive,50.0,male,Bachelor,ENT1ST0008HS0129CN000170,0,0,
4084,Almost all Muslims in the UK are jobless and choose not to work.,Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,economics,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,0,2
25,"It is time for us to take Islam for what it is. A murderous cult that should be exterminated, and that is the end of it.","I do not shared your opinion, but I do acknowledge that opinions, mine or your, do not have to be based on fact or knowledge. My 'experience' of Muslims, as neighbours, colleagues, friends hasn't led me to view them as a problem.",0,1,Islamophobia,culture,"affiliation , facts",61.0,male,Bachelor,ENT1ST0008HS0125CN000276,0,0,
2292,The problem of rape in Europe has been present since Muslims immigrants arrived there. They have been protected for years by the government and by the police who have not taken action.,I think you are confusing Islam with the crusades.,0,1,Islamophobia,rapism,humor,25.0,male,Some university without degree,ENT1ST0003HS0055CN000087,0,0,
2782,There was another terrorist attack in France by a crazy Muslim person. His mental problem is actually called Islam!,"[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0,1,Islamophobia,terrorism,"facts , humor",25.0,male,Some university without degree,ENT1ST0022HS0017CN001191,0,0,
2409,"We see thousands of rapes, murders and subjugations on British girls every day. Muslims and non-British immigrants do such things. But there will be consequences!","[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0,1,Islamophobia,"crimes , rapism","facts , humor",25.0,male,Some university without degree,ENT1ST0022HS0017CN001191,0,0,
358,There are muslim shops in Birmingham that do not serve their white clients and have signs that say:'No Whites after 8 p.m.'.,"I do not shared your opinion, but I do acknowledge that opinions, mine or your, do not have to be based on fact or knowledge. My 'experience' of Muslims, as neighbours, colleagues, friends hasn't led me to view them as a problem.",0,1,Islamophobia,islamization,"affiliation , facts",61.0,male,Bachelor,ENT1ST0008HS0125CN000276,0,0,
352,There are muslim shops in Birmingham that do not serve their white clients and have signs that say:'No Whites after 8 p.m.'.,List of positive news stories.,0,1,Islamophobia,islamization,positive,25.0,male,Master,ENT1ST0014HS0116CN000815,0,0,
3955,A recent poll confirm a thrid of Britons believe there is a 'fundamental clash' between Islam and 'British values'.,"Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,culture,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
3936,The police and politicians are covering up these Muslim grooming gangs - They are traitors to their own people!,Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,crimes,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,2,0
3648,"Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'they want to eliminate us, we must be islamophobic'.",Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,crimes,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,0,0
2384,Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'How can we be Islamophobic when they really do want to kill us'.,I think you are confusing Islam with the crusades.,0,1,Islamophobia,crimes,humor,25.0,male,Some university without degree,ENT1ST0003HS0055CN000087,0,0,
3562,The problem of rape in Europe has been present since Muslims immigrants arrived there. They have been protected for years by the government and by the police who have not taken action.,Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,rapism,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,0,1
3641,"Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'they want to eliminate us, we must be islamophobic'.",Why do you link rapist crimes and Muslim people? Do you have anny proofs for that?,0,1,Islamophobia,crimes,question,24.0,female,Bachelor,ENT1ST0016HS0094CN001042,0,0,0
3480,Islam members are constantly repeating that Islam is a 'religion of peace' more than other persons belonging to other religion do. I do not understand why Muslims need to repeat this thing so many times?,Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,culture,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,0,0
1395,Muslims in China were forced to eat pork and drink alcholol during the recent Chinese New Year celebration - At least China is doing it right!!,"Given the number of Muslims born in the UK, this statement in a bit silly.you cannot repatriate someone who hasn't moved.",0,1,Islamophobia,generic,hypocrisy,61.0,male,Bachelor,ENT1ST0015HS0059CN001019,0,0,
2736,Islam is a totalitarian doctrine dressed disguised as a religion so that it can spread across our tolerant Christian world. Enough IS ENOUGH!,Islam is all about love and tolerance [insert quote].,1,1,Islamophobia,"culture , islamization",positive,50.0,male,Bachelor,ENT1ST0008HS0129CN000170,2,2,
3551,"When we welcome Muslims in our country we welcome paedophiles, rapists, halal, corruption, terrorism, polygamy, sharia.","We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,"crimes , rapism , terrorism","denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,1,0,0
164,"Is it a fundamental principle of Islam that they have to pray in the street, or do they do it just to piss off us infidels?",List of positive news stories.,0,1,Islamophobia,islamization,positive,25.0,male,Master,ENT1ST0014HS0116CN000815,0,0,
3670,"We see thousands of rapes, murders and subjugations on British girls every day. Muslims and non-British immigrants do such things. But there will be consequences!","I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",0,1,Islamophobia,"crimes , rapism",facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,0,0,0
278,Muslims do not have nothing useful that can enrich our culture.,"Rapists are, in most cases, friends, family, or partners of the victim. The proportion of Pakistani people who are rapists is no more than that of White British population.",0,1,Islamophobia,culture,facts,21.0,female,Bachelor,ENT1ST0019HS0034CN001093,0,0,
2511,"Where there is Islam, there cannot be peace.",No. A faith of 1.6 billion people from all walks of life helps make up humanity.,0,1,Islamophobia,culture,"facts , positive",25.0,male,Master,ENT1ST0008HS0036CN000224,0,0,
3521,"Muslims love the islamic law so much, then why do not they move in islamic countries?","I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",0,1,Islamophobia,culture,facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,0,0,0
1189,Islam is a religion mostly based on conquest and violence.,"Given the number of Muslims born in the UK, this statement in a bit silly.you cannot repatriate someone who hasn't moved.",0,1,Islamophobia,culture,hypocrisy,61.0,male,Bachelor,ENT1ST0015HS0059CN001019,0,0,
2444,Muslims in China were forced to eat pork and drink alcholol during the recent Chinese New Year celebration - At least China is doing it right!!,Islam is all about love and tolerance [insert quote].,0,1,Islamophobia,generic,positive,50.0,male,Bachelor,ENT1ST0008HS0129CN000170,0,0,
2338,"Christmas cannot be celebrated securely anymore, because of Muslims and their insults.",Islam is all about love and tolerance [insert quote].,1,1,Islamophobia,islamization,positive,50.0,male,Bachelor,ENT1ST0008HS0129CN000170,2,2,
2248,"Muslims love the islamic law so much, then why do not they move in islamic countries?",No. A faith of 1.6 billion people from all walks of life helps make up humanity.,0,1,Islamophobia,culture,"facts , positive",25.0,male,Master,ENT1ST0008HS0036CN000224,0,0,
588,"Sunnan abu dawud 38.4450 says that if a person does sex with an animal, there will be no sentence for this act.","I do not shared your opinion, but I do acknowledge that opinions, mine or your, do not have to be based on fact or knowledge. My 'experience' of Muslims, as neighbours, colleagues, friends hasn't led me to view them as a problem.",0,1,Islamophobia,culture,"affiliation , facts",61.0,male,Bachelor,ENT1ST0008HS0125CN000276,0,0,
490,We must send Islamics back to their native countries. They are too different from us.,"What happened to the good old British values of stuff like 'tolerance' and 'respect for the rule of law' - what you are suggesting sounds like mob rule, vigilante action and people running around with burning torches?",1,1,Islamophobia,culture,"denouncing , hypocrisy",61.0,male,Bachelor,ENT1ST0001HS0074CN000066,2,2,
627,The only purpose of Islam is to dominate and destroy us! Being multicultural has nothing to do with it.,"This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,"culture , islamization",humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
1576,We must send Islamics back to their native countries. They are too different from us.,If they were violent they would have been punished too. Why do you think someone of a certain religion is automatically guilty?,0,1,Islamophobia,culture,"facts , question",26.0,female,Bachelor,ENT1ST0001HS0074CN000064,0,0,
2802,The only purpose of Islam is to dominate and destroy us! Being multicultural has nothing to do with it.,"Studies in the US show the majority of terrorist incidents are committed by right-wing extremists, not Muslims. Be critical of what you read, the news is very biased.",0,1,Islamophobia,"culture , islamization",facts,21.0,female,Master,ENT1ST0022HS0077CN001238,0,0,
2287,The problem of rape in Europe has been present since Muslims immigrants arrived there. They have been protected for years by the government and by the police who have not taken action.,"[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0,1,Islamophobia,rapism,"facts , humor",25.0,male,Some university without degree,ENT1ST0022HS0017CN001191,0,0,
2358,"All Muslims should be deported, no one wants them here.",No. A faith of 1.6 billion people from all walks of life helps make up humanity.,0,1,Islamophobia,generic,"facts , positive",25.0,male,Master,ENT1ST0008HS0036CN000224,0,0,
330,I am done with Islam and isis. All Muslims should be sent to their homeland. Britain will be better without their violence and ideology.,"What happened to the good old British values of stuff like 'tolerance' and 'respect for the rule of law' - what you are suggesting sounds like mob rule, vigilante action and people running around with burning torches?",1,1,Islamophobia,crimes,"denouncing , hypocrisy",61.0,male,Bachelor,ENT1ST0001HS0074CN000066,2,2,
4013,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,culture,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,0,0
3610,"Christmas cannot be celebrated securely anymore, because of Muslims and their insults.","Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,islamization,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
1759,The vast majority of Muslims are unemployed and refuse to work.,"Bit of a generalisation that, isn't it? If you cannot see that most Muslims contribute positively to the UK, you need to do a quick google search I think.",1,1,Islamophobia,economics,"denouncing , hypocrisy",21.0,female,Master,ENT1ST0014HS0081CN000738,2,2,
3708,Muslims do not have nothing useful that can enrich our culture.,"Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,culture,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
2740,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,"[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0,1,Islamophobia,culture,"facts , humor",25.0,male,Some university without degree,ENT1ST0022HS0017CN001191,0,0,
665,The vast majority of Muslims are unemployed and refuse to work.,"What happened to the good old British values of stuff like 'tolerance' and 'respect for the rule of law' - what you are suggesting sounds like mob rule, vigilante action and people running around with burning torches?",0,1,Islamophobia,economics,"denouncing , hypocrisy",61.0,male,Bachelor,ENT1ST0001HS0074CN000066,0,0,
591,"Sunnan abu dawud 38.4450 says that if a person does sex with an animal, there will be no sentence for this act.","What happened to the good old British values of stuff like 'tolerance' and 'respect for the rule of law' - what you are suggesting sounds like mob rule, vigilante action and people running around with burning torches?",0,1,Islamophobia,culture,"denouncing , hypocrisy",61.0,male,Bachelor,ENT1ST0001HS0074CN000066,0,0,
4119,The vast majority of Muslims are unemployed and refuse to work.,Apart from all the scientists that are also muslim?,0,1,Islamophobia,economics,hypocrisy,25.0,male,Master,ENT1ST0008HS0098CN000158,0,0,0
3899,We should pay attention to not offend Muslims while celebrating Christmas in our country.,"I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",0,1,Islamophobia,islamization,facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,0,0,0
2738,Islam is a totalitarian doctrine dressed disguised as a religion so that it can spread across our tolerant Christian world. Enough IS ENOUGH!,"Studies in the US show the majority of terrorist incidents are committed by right-wing extremists, not Muslims. Be critical of what you read, the news is very biased.",0,1,Islamophobia,"culture , islamization",facts,21.0,female,Master,ENT1ST0022HS0077CN001238,0,0,
3451,"Muslims are two-faced, have you ever seen a Muslim protest against Isis or Saudi human right abuses?",Why do you link rapist crimes and Muslim people? Do you have anny proofs for that?,0,1,Islamophobia,terrorism,question,24.0,female,Bachelor,ENT1ST0016HS0094CN001042,0,0,0
3585,"Is it a fundamental principle of Islam that they have to pray in the street, or do they do it just to piss off us infidels?",Why do you link rapist crimes and Muslim people? Do you have anny proofs for that?,0,1,Islamophobia,islamization,question,24.0,female,Bachelor,ENT1ST0016HS0094CN001042,0,0,0
192,"Christmas cannot be celebrated securely anymore, because of Muslims and their insults.","Rapists are, in most cases, friends, family, or partners of the victim. The proportion of Pakistani people who are rapists is no more than that of White British population.",0,1,Islamophobia,islamization,facts,21.0,female,Bachelor,ENT1ST0019HS0034CN001093,0,0,
1668,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,"Bit of a generalisation that, isn't it? If you cannot see that most Muslims contribute positively to the UK, you need to do a quick google search I think.",0,1,Islamophobia,culture,"denouncing , hypocrisy",21.0,female,Master,ENT1ST0014HS0081CN000738,0,0,
3445,"Fuck Islam and Fuck ISIS. We should repatriate all Muslims. They are all a bunch of violent criminals who do not share our values and never will. Without them Britain will be a better, safer place.","Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,crimes,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
2641,We must send Islamics back to their native countries. They are too different from us.,"[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0,1,Islamophobia,culture,"facts , humor",25.0,male,Some university without degree,ENT1ST0022HS0017CN001191,0,0,
2320,"Our politicians has permitted to enter in our country this Muslim filthiness: assaults with the machete, women violation, gang sexual violences, murders. How have they the courage to do this things?",No. A faith of 1.6 billion people from all walks of life helps make up humanity.,0,1,Islamophobia,"crimes , rapism","facts , positive",25.0,male,Master,ENT1ST0008HS0036CN000224,0,0,
2701,A recent poll confirm a thrid of Britons believe there is a 'fundamental clash' between Islam and 'British values'.,Islam is all about love and tolerance [insert quote].,0,1,Islamophobia,culture,positive,50.0,male,Bachelor,ENT1ST0008HS0129CN000170,0,0,
1660,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,"Given the number of Muslims born in the UK, this statement in a bit silly.you cannot repatriate someone who hasn't moved.",0,1,Islamophobia,culture,hypocrisy,61.0,male,Bachelor,ENT1ST0015HS0059CN001019,0,0,
3554,"When we welcome Muslims in our country we welcome paedophiles, rapists, halal, corruption, terrorism, polygamy, sharia.",Apart from all the scientists that are also muslim?,0,1,Islamophobia,"crimes , rapism , terrorism",hypocrisy,25.0,male,Master,ENT1ST0008HS0098CN000158,0,0,0
3419,"It is time for us to take Islam for what it is. A murderous cult that should be exterminated, and that is the end of it.","Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,culture,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
2785,There was another terrorist attack in France by a crazy Muslim person. His mental problem is actually called Islam!,I think you are confusing Islam with the crusades.,0,1,Islamophobia,terrorism,humor,25.0,male,Some university without degree,ENT1ST0003HS0055CN000087,0,0,
572,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,"Rapists are, in most cases, friends, family, or partners of the victim. The proportion of Pakistani people who are rapists is no more than that of White British population.",0,1,Islamophobia,culture,facts,21.0,female,Bachelor,ENT1ST0019HS0034CN001093,0,0,
1203,"Muslims love the islamic law so much, then why do not they move in islamic countries?","Most Muslims are too busy working hard, looking after their families and neighbours, propping up the NHS to be worried about such nonsense.",0,1,Islamophobia,culture,"denouncing , positive",50.0,male,Bachelor,ENT1ST0015HS0104CN000955,0,0,
1498,Rape gangs are mostly made of Muslims they are commanded by the Koran and commit sexual violence on thousands of our girls. How can we tolerate this?,"Given the number of Muslims born in the UK, this statement in a bit silly.you cannot repatriate someone who hasn't moved.",0,1,Islamophobia,rapism,hypocrisy,61.0,male,Bachelor,ENT1ST0015HS0059CN001019,0,0,
3598,"Our politicians has permitted to enter in our country this Muslim filthiness: assaults with the machete, women violation, gang sexual violences, murders. How have they the courage to do this things?","I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",0,1,Islamophobia,"crimes , rapism",facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,0,0,0
2619,Muslims in Britain vote for the Labour party. This is why the problem of antisemitism is not solved. It is a mathematical fact!,"[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0,1,Islamophobia,generic,"facts , humor",25.0,male,Some university without degree,ENT1ST0022HS0017CN001191,0,0,
2266,I think that Ramadam will not prevent Muslims from committing terrorist attacks and sexual violence on our children.,"[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0,1,Islamophobia,"rapism , terrorism","facts , humor",25.0,male,Some university without degree,ENT1ST0022HS0017CN001191,0,0,
4039,There was another terrorist attack in France by a crazy Muslim person. His mental problem is actually called Islam!,Apart from all the scientists that are also muslim?,0,1,Islamophobia,terrorism,hypocrisy,25.0,male,Master,ENT1ST0008HS0098CN000158,0,0,0
1277,"Our politicians has permitted to enter in our country this Muslim filthiness: assaults with the machete, women violation, gang sexual violences, murders. How have they the courage to do this things?",What does that even mean?,0,1,Islamophobia,"crimes , rapism",question,21.0,female,Master,ENT1ST0008HS0021CN000182,0,0,
2294,The problem of rape in Europe has been present since Muslims immigrants arrived there. They have been protected for years by the government and by the police who have not taken action.,"Studies in the US show the majority of terrorist incidents are committed by right-wing extremists, not Muslims. Be critical of what you read, the news is very biased.",0,1,Islamophobia,rapism,facts,21.0,female,Master,ENT1ST0022HS0077CN001238,0,0,
4029,"Sunnan abu dawud 38.4450 says that if a person does sex with an animal, there will be no sentence for this act.","I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",0,1,Islamophobia,culture,facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,0,0,0
2720,"Thousands of our girls abused by Muslim rape gangs, commanded by Koran. Why do we keep accepting this?",Islam is all about love and tolerance [insert quote].,0,1,Islamophobia,rapism,positive,50.0,male,Bachelor,ENT1ST0008HS0129CN000170,0,0,
3709,Muslims do not have nothing useful that can enrich our culture.,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,culture,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
3631,"All Muslims should be deported, no one wants them here.","We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,generic,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
3643,"Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'they want to eliminate us, we must be islamophobic'.","I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",0,1,Islamophobia,crimes,facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,0,0,0
1681,"Sunnan abu dawud 38.4450 says that if a person does sex with an animal, there will be no sentence for this act.","Most Muslims are too busy working hard, looking after their families and neighbours, propping up the NHS to be worried about such nonsense.",0,1,Islamophobia,culture,"denouncing , positive",50.0,male,Bachelor,ENT1ST0015HS0104CN000955,0,0,
2393,Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'How can we be Islamophobic when they really do want to kill us'.,"Seriously, I would love to know where you get your statistics from. They are so far from the truth.",0,1,Islamophobia,crimes,question,21.0,female,Master,ENT1ST0022HS0017CN001197,0,0,
2470,London is invaded by Muslims. It is more Londinistan than London. #londonhasfallen.,"Seriously, I would love to know where you get your statistics from. They are so far from the truth.",0,1,Islamophobia,islamization,question,21.0,female,Master,ENT1ST0022HS0017CN001197,0,0,
2177,"Muslims are two-faced, have you ever seen a Muslim protest against Isis or Saudi human right abuses?",I think you are confusing Islam with the crusades.,0,1,Islamophobia,terrorism,humor,25.0,male,Some university without degree,ENT1ST0003HS0055CN000087,0,0,
3784,"Where there is Islam, there cannot be peace.","I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",0,1,Islamophobia,culture,facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,0,0,0
664,The vast majority of Muslims are unemployed and refuse to work.,"This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,economics,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
2627,We should pay attention to not offend Muslims while celebrating Christmas in our country.,"Studies in the US show the majority of terrorist incidents are committed by right-wing extremists, not Muslims. Be critical of what you read, the news is very biased.",0,1,Islamophobia,islamization,facts,21.0,female,Master,ENT1ST0022HS0077CN001238,0,0,
4041,There was another terrorist attack in France by a crazy Muslim person. His mental problem is actually called Islam!,"Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,terrorism,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
3992,Islam is a totalitarian doctrine dressed disguised as a religion so that it can spread across our tolerant Christian world. Enough IS ENOUGH!,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,"culture , islamization","denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
391,"When Islam hasn't arrived yet in England, things was good. Now we are full of muslim rapists and it is evident that sexual violence is jihad in England.","This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,rapism,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
424,"Europe is civilised, Muslims should not stay there.","This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,generic,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
510,The police and politicians are covering up these Muslim grooming gangs - They are traitors to their own people!,"Rapists are, in most cases, friends, family, or partners of the victim. The proportion of Pakistani people who are rapists is no more than that of White British population.",0,1,Islamophobia,crimes,facts,21.0,female,Bachelor,ENT1ST0019HS0034CN001093,0,0,
4110,The vast majority of Muslims are unemployed and refuse to work.,"I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",0,1,Islamophobia,economics,facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,0,0,0
423,"Europe is civilised, Muslims should not stay there.","Rapists are, in most cases, friends, family, or partners of the victim. The proportion of Pakistani people who are rapists is no more than that of White British population.",0,1,Islamophobia,generic,facts,21.0,female,Bachelor,ENT1ST0019HS0034CN001093,0,0,
3884,Muslims in Britain vote for the Labour party. This is why the problem of antisemitism is not solved. It is a mathematical fact!,"Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,generic,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
2759,"Sunnan abu dawud 38.4450 says that if a person does sex with an animal, there will be no sentence for this act.",Islam is all about love and tolerance [insert quote].,0,1,Islamophobia,culture,positive,50.0,male,Bachelor,ENT1ST0008HS0129CN000170,0,0,
3512,"We must not believe the liberal and political elite. Islam is no good, its complete evil, and an ideology of war and it was always like this. All Muslims are bound to fight against us, and that is what they do through deception and violence.",Apart from all the scientists that are also muslim?,0,1,Islamophobia,culture,hypocrisy,25.0,male,Master,ENT1ST0008HS0098CN000158,0,0,0
1611,Nazism is like terrorism. At the beginning only a few Germans supported it and with Muslims it is the same.,What does that even mean?,0,1,Islamophobia,terrorism,question,21.0,female,Master,ENT1ST0008HS0021CN000182,0,0,
1700,There was another terrorist attack in France by a crazy Muslim person. His mental problem is actually called Islam!,People's concerns must be based in evidence and not hatred.,0,1,Islamophobia,terrorism,facts,25.0,male,Master,ENT1ST0020HS0058CN001185,0,0,
