original_index,hate speech,counternarrative,Appropriate counternarrative (1) or non appropriate (0),Valid (1) / Non Valid (0) annotation,hsType,hsSubType,cnType,age,gender,educationLevel,cn_id,annotation of annotator 1 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative),annotation of annotator 2 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative),annotation of annotator 3 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative)
1228,I think that Ramadam will not prevent Muslims from committing terrorist attacks and sexual violence on our children.,This is not true and your argument does not make sense as hatred does not counter hatred.,0,1,Islamophobia,"rapism , terrorism",denouncing,25.0,male,Master,ENT1ST0008HS0117CN000405,,,
3322,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,"People have the right to belong to any religion they want. If you do not like their religion, it does not mean that they are bad!",1,0,Islamophobia,culture,facts,24.0,female,Bachelor,ENT1ST0002HS0075CN000074,,,
3217,Islam is brainwashing its faithful. It is a horrible cult made of persons that reproduce continuously.,"Muslims aren't rapists or murderers, in fact many Muslims are doing good things to fight the extremists falsely appropriating Islam: https://5pillarsuk.com/2019/01/03/muslim-woman-praised-for-aiding-victims-of-new-years-eve-terror-attack-in-manchester/.",0,1,Islamophobia,culture,facts,21.0,female,Bachelor,ENT1ST0003HS0055CN000093,,,
519,Nazism is like terrorism. At the beginning only a few Germans supported it and with Muslims it is the same.,Using intolerance and discrimination against anyone different? Sounds like a western issue.,1,0,Islamophobia,terrorism,"denouncing , humor",22.0,female,Master,ENT1ST0008HS0073CN000337,,,
4072,Almost all Muslims in the UK are jobless and choose not to work.,"Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,economics,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
760,The problem of rape in Europe has been present since Muslims immigrants arrived there. They have been protected for years by the government and by the police who have not taken action.,This is not true.,1,0,Islamophobia,rapism,other,25.0,male,Master,ENT1ST0008HS0039CN000506,,,
4387,"When Islam hasn't arrived yet in England, things was good. Now we are full of muslim rapists and it is evident that sexual violence is jihad in England.",Except all of those which live and add to Western Societies.,0,1,Islamophobia,rapism,facts,25.0,male,Master,ENT1ST0008HS0053CN000450,,,
1405,Muslims in China were forced to eat pork and drink alcholol during the recent Chinese New Year celebration - At least China is doing it right!!,People's concerns must be based in evidence and not hatred.,0,1,Islamophobia,generic,facts,25.0,male,Master,ENT1ST0020HS0058CN001185,0,1,
2359,"All Muslims should be deported, no one wants them here.","That is why they are surgeons, doctors, teachers, entrepreneurs.",0,1,Islamophobia,generic,hypocrisy,50.0,male,Bachelor,ENT1ST0008HS0053CN000453,,,
2914,Islam members are constantly repeating that Islam is a 'religion of peace' more than other persons belonging to other religion do. I do not understand why Muslims need to repeat this thing so many times?,How can you say this about hundreds of millions of people?,0,1,Islamophobia,culture,denouncing,25.0,male,Master,ENT1ST0014HS0126CN000628,,,
3351,The only purpose of Islam is to dominate and destroy us! Being multicultural has nothing to do with it.,How can you say this about hundreds of millions of people?,1,0,Islamophobia,"culture , islamization",denouncing,25.0,male,Master,ENT1ST0014HS0126CN000628,,,
4814,There are muslim shops in Birmingham that do not serve their white clients and have signs that say:'No Whites after 8 p.m.'.,How have you come to this conclusion?,0,1,Islamophobia,islamization,question,25.0,male,Master,ENT1ST0008HS0006CN000263,,,
3041,"Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'they want to eliminate us, we must be islamophobic'.",This is not true. They are non-Muslim terrorists out there. Have you forgotten?,1,0,Islamophobia,crimes,"facts , hypocrisy",26.0,female,Bachelor,ENT1ST0022HS0077CN001240,,,
4794,Muslims in China were forced to eat pork and drink alcholol during the recent Chinese New Year celebration - At least China is doing it right!!,Did you know that Muslims introduced universities to Europe? So the knowledge Western societies are built on.,0,1,Islamophobia,generic,facts,22.0,female,Master,ENT1ST0008HS0053CN000433,,,
3809,Their Prophet was a paedophile.,"Mate, the media is constantly biased against Muslims and tries to make them out to be the enemy. What we hardly ever see is the many more positive stories.",0,1,Islamophobia,rapism,facts,22.0,female,Master,ENT1ST0001HS0054CN000061,,,
3543,"When we welcome Muslims in our country we welcome paedophiles, rapists, halal, corruption, terrorism, polygamy, sharia.",Biased media coverage over-represents Muslims as committing these crimes. How much media attention does the Vatican's child sex abuse scandal got in comparison?,0,1,Islamophobia,"crimes , rapism , terrorism","facts , hypocrisy",21.0,female,Bachelor,ENT1ST0003HS0055CN000078,,,
3739,London is invaded by Muslims. It is more Londinistan than London. #londonhasfallen.,"Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,islamization,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
1206,"Muslims love the islamic law so much, then why do not they move in islamic countries?",If they were violent they would have been punished too. Why do you think someone of a certain religion is automatically guilty?,0,1,Islamophobia,culture,"facts , question",26.0,female,Bachelor,ENT1ST0001HS0074CN000064,0,0,
4942,"Thousands of our girls abused by Muslim rape gangs, commanded by Koran. Why do we keep accepting this?","26% of all doctors working in the NHS are Asian or Asian British, you want to bar them from accessing the service they keep running 24hrs a day?",0,1,Islamophobia,rapism,"facts , hypocrisy",25.0,male,Bachelor,ENT1ST0014HS0081CN000737,,,
1733,Almost all Muslims in the UK are jobless and choose not to work.,"Who can say that Muslims are privileged? They are reminded too often that their religion is not welcome here. I do not see where you find double standards as all criminals are judged and punished, Muslim criminals are also judged by their own community.",0,1,Islamophobia,economics,facts,24.0,female,Bachelor,ENT1ST0019HS0136CN001062,,,
2665,The police and politicians are covering up these Muslim grooming gangs - They are traitors to their own people!,Islam is all about love and tolerance [insert quote].,0,1,Islamophobia,crimes,positive,50.0,male,Bachelor,ENT1ST0008HS0129CN000170,0,0,
365,"Where there is Islam, there cannot be peace.","Do you have the statistics for domestic violence in Great Britain? This is even a huger problem in Great Britain! I'd suggest we first should think about our inner problems, and you suggest to just blame the outsiders in everything!",1,0,Islamophobia,culture,"denouncing , question",24.0,female,Bachelor,ENT1ST0019HS0085CN001070,,,
1841,"Our politicians has permitted to enter in our country this Muslim filthiness: assaults with the machete, women violation, gang sexual violences, murders. How have they the courage to do this things?",Sounds like you are generalizing what a very small percentage of extremists do to an entire religion.,1,1,Islamophobia,"crimes , rapism",denouncing,22.0,female,Master,ENT1ST0008HS0073CN000317,,,
1,"If Muslims counteracted child rapists in their communities instead of engaging in public discussions about Islam, one day Islam indeed would become a peaceful religion.","And when CVs submitted under a non Muslim name are 3 times more likely to get an interview than those submitted under a Muslim name, the problem very clearly lies with those employers who discriminate against Muslim women.",0,1,Islamophobia,rapism,facts,25.0,male,Bachelor,ENT1ST0014HS0067CN000797,,,
3900,We should pay attention to not offend Muslims while celebrating Christmas in our country.,"Mate, the media is constantly biased against Muslims and tries to make them out to be the enemy. What we hardly ever see is the many more positive stories.",0,1,Islamophobia,islamization,facts,22.0,female,Master,ENT1ST0001HS0054CN000061,,,
2072,"Sunnan abu dawud 38.4450 says that if a person does sex with an animal, there will be no sentence for this act.",95% of British Muslims feel a loyalty to the UK and contribute over 31 billion pounds to the UK economy. They look like a valuable part of the community to me. (statistics from MEND.org.uk),0,1,Islamophobia,culture,facts,25.0,male,Bachelor,ENT1ST0014HS0100CN000771,,,
4131,"It is time for us to take Islam for what it is. A murderous cult that should be exterminated, and that is the end of it.","Nah mate, they really don't.",0,1,Islamophobia,culture,humor,25.0,male,Some university without degree,ENT1ST0023HS0009CN001275,,,
185,"Our politicians has permitted to enter in our country this Muslim filthiness: assaults with the machete, women violation, gang sexual violences, murders. How have they the courage to do this things?",The real disgrace is that children are being force fed intolerance of others and hate from tweets like this!,1,0,Islamophobia,"crimes , rapism",denouncing,21.0,female,Master,ENT1ST0015HS0089CN000934,,,
3578,"Is it a fundamental principle of Islam that they have to pray in the street, or do they do it just to piss off us infidels?",Do you have the evidence that now there are more crimes than there were in the previous decades? I do not have such statistics. Arrival of immigrants has nothing to deal with the increase of crimes.,0,1,Islamophobia,islamization,question,24.0,female,Bachelor,ENT1ST0019HS0043CN001119,,,
744,I think that Ramadam will not prevent Muslims from committing terrorist attacks and sexual violence on our children.,"British Muslims give more to charity, per capita, than all other religious groups [link to mend statistics and/or example of one large charity donation from a Mosque], so I am struggling to see the problem with Mosques where these funds are mostly raised.",0,1,Islamophobia,"rapism , terrorism",facts,25.0,male,Bachelor,ENT1ST0008HS0101CN000468,,,
1930,There are muslim shops in Birmingham that do not serve their white clients and have signs that say:'No Whites after 8 p.m.'.,"You have a stance, that is your right. But it is not your right to decide for other people (your children and grandchildren) and insult other people.",0,1,Islamophobia,islamization,"denouncing , facts",24.0,female,Bachelor,ENT1ST0014HS0132CN000748,,,
362,"Where there is Islam, there cannot be peace.",Evidence for this please?,1,1,Islamophobia,culture,question,25.0,male,Master,ENT1ST0014HS0108CN000906,,,
265,Islam is just a bestial cult of brainwashed lunatics who breed like rats.,"As you said, it is extremism which does not represent the majority of Muslims. We do not want more fear or hate speech in our life. We could help people know the true Muslims by reading the facts and conversing with your Muslim neighbors.",0,1,Islamophobia,culture,facts,29.0,female,Master,ENT1ST0020HS0058CN001184,,,
822,Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'How can we be Islamophobic when they really do want to kill us'.,"British Muslims give more to charity, per capita, than all other religious groups [link to mend statistics and/or example of one large charity donation from a Mosque], so I am struggling to see the problem with Mosques where these funds are mostly raised.",0,1,Islamophobia,crimes,facts,25.0,male,Bachelor,ENT1ST0008HS0101CN000468,,,
4084,Almost all Muslims in the UK are jobless and choose not to work.,Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,economics,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,0,2
25,"It is time for us to take Islam for what it is. A murderous cult that should be exterminated, and that is the end of it.","I do not shared your opinion, but I do acknowledge that opinions, mine or your, do not have to be based on fact or knowledge. My 'experience' of Muslims, as neighbours, colleagues, friends hasn't led me to view them as a problem.",0,1,Islamophobia,culture,"affiliation , facts",61.0,male,Bachelor,ENT1ST0008HS0125CN000276,0,0,
540,A recent poll confirm a thrid of Britons believe there is a 'fundamental clash' between Islam and 'British values'.,The real disgrace is that children are being force fed intolerance of others and hate from tweets like this!,1,0,Islamophobia,culture,denouncing,21.0,female,Master,ENT1ST0015HS0089CN000934,,,
4869,"Europe is civilised, Muslims should not stay there.",How have you come to this conclusion?,0,1,Islamophobia,generic,question,25.0,male,Master,ENT1ST0008HS0006CN000263,,,
1662,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,Evidence please?,0,1,Islamophobia,culture,question,25.0,male,Master,ENT1ST0014HS0016CN000779,,,
466,We should pay attention to not offend Muslims while celebrating Christmas in our country.,"In my opinion, many people want to emigrate to London means London is a charming and enjoyable place for living. Isn't that a wonderful thing and we should keep this trait?",0,1,Islamophobia,islamization,"facts , positive",29.0,female,Master,ENT1ST0015HS0059CN001023,,,
3787,"Where there is Islam, there cannot be peace.","Because one person does not represent a whole religion, which one person today could reflect the whole of Christianity through their behaviour and belief?",0,1,Islamophobia,culture,"hypocrisy , question",50.0,male,Bachelor,ENT1ST0014HS0062CN000749,,,
2915,Islam members are constantly repeating that Islam is a 'religion of peace' more than other persons belonging to other religion do. I do not understand why Muslims need to repeat this thing so many times?,This is not true. They are non-Muslim terrorists out there. Have you forgotten?,0,1,Islamophobia,culture,"facts , hypocrisy",26.0,female,Bachelor,ENT1ST0022HS0077CN001240,,,
462,Muslims in Britain vote for the Labour party. This is why the problem of antisemitism is not solved. It is a mathematical fact!,"Do you have the statistics for domestic violence in Great Britain? This is even a huger problem in Great Britain! I'd suggest we first should think about our inner problems, and you suggest to just blame the outsiders in everything!",0,1,Islamophobia,generic,"denouncing , question",24.0,female,Bachelor,ENT1ST0019HS0085CN001070,,,
4685,"When we welcome Muslims in our country we welcome paedophiles, rapists, halal, corruption, terrorism, polygamy, sharia.","If we invite people to live and work in our country, to fill the mills and factories, of the 1970's, for example, its a bit of cheek to turn around decades later and describe their grand kids as an invasion or a plague, do not you think?",1,0,Islamophobia,"crimes , rapism , terrorism","denouncing , facts , hypocrisy",61.0,male,Bachelor,ENT1ST0015HS0059CN001027,,,
4567,Almost all Muslims in the UK are jobless and choose not to work.,In fact at no point does the Quran tell people to Hate or kill others. There are a lot of lies and out of context quotes floating around. It does however instruct people to behave justly towards non believers and prevents forced conversion.,0,1,Islamophobia,economics,facts,50.0,male,Bachelor,ENT1ST0008HS0045CN000500,,,
4426,Islam is brainwashing its faithful. It is a horrible cult made of persons that reproduce continuously.,Except all of those which live and add to Western Societies.,0,1,Islamophobia,culture,facts,25.0,male,Master,ENT1ST0008HS0053CN000450,,,
2292,The problem of rape in Europe has been present since Muslims immigrants arrived there. They have been protected for years by the government and by the police who have not taken action.,I think you are confusing Islam with the crusades.,0,1,Islamophobia,rapism,humor,25.0,male,Some university without degree,ENT1ST0003HS0055CN000087,0,0,
989,The police and politicians are covering up these Muslim grooming gangs - They are traitors to their own people!,Having a mosque built down the road is causing you problems? Really?,0,1,Islamophobia,crimes,question,26.0,female,Bachelor,ENT1ST0014HS0105CN000702,,,
4858,Rape gangs are mostly made of Muslims they are commanded by the Koran and commit sexual violence on thousands of our girls. How can we tolerate this?,"The vast majority of Muslims do not condone violence or rape. Don't believe the sensationalist media stories that focus on a select few extreme cases, and under-report on non-muslim crimes.",1,1,Islamophobia,rapism,facts,21.0,female,Master,ENT1ST0005HS0029CN000132,,,
4803,London is invaded by Muslims. It is more Londinistan than London. #londonhasfallen.,"The vast majority of Muslims do not condone violence or rape. Don't believe the sensationalist media stories that focus on a select few extreme cases, and under-report on non-muslim crimes.",0,1,Islamophobia,islamization,facts,21.0,female,Master,ENT1ST0005HS0029CN000132,,,
105,"We must not believe the liberal and political elite. Islam is no good, its complete evil, and an ideology of war and it was always like this. All Muslims are bound to fight against us, and that is what they do through deception and violence.","And when CVs submitted under a non Muslim name are 3 times more likely to get an interview than those submitted under a Muslim name, the problem very clearly lies with those employers who discriminate against Muslim women.",0,1,Islamophobia,culture,facts,25.0,male,Bachelor,ENT1ST0014HS0067CN000797,,,
3418,"It is time for us to take Islam for what it is. A murderous cult that should be exterminated, and that is the end of it.","This is a disgusting thing to say, you would not say this about non-Muslims would you?",1,0,Islamophobia,culture,"denouncing , hypocrisy",26.0,female,Bachelor,ENT1ST0014HS0047CN000874,,,
1854,"Christmas cannot be celebrated securely anymore, because of Muslims and their insults.",Many groups of people feel excluded for many reasons and should be supported.,0,1,Islamophobia,islamization,facts,25.0,male,Master,ENT1ST0014HS0100CN000773,,,
60,"Muslims are two-faced, have you ever seen a Muslim protest against Isis or Saudi human right abuses?",Muslims contribute a lot to our society. What are you contributing other than intolerance?,0,1,Islamophobia,terrorism,denouncing,21.0,female,Master,ENT1ST0014HS0126CN000620,,,
2782,There was another terrorist attack in France by a crazy Muslim person. His mental problem is actually called Islam!,"[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0,1,Islamophobia,terrorism,"facts , humor",25.0,male,Some university without degree,ENT1ST0022HS0017CN001191,0,0,
326,I am done with Islam and isis. All Muslims should be sent to their homeland. Britain will be better without their violence and ideology.,"Do you have the statistics for domestic violence in Great Britain? This is even a huger problem in Great Britain! I'd suggest we first should think about our inner problems, and you suggest to just blame the outsiders in everything!",0,1,Islamophobia,crimes,"denouncing , question",24.0,female,Bachelor,ENT1ST0019HS0085CN001070,,,
2409,"We see thousands of rapes, murders and subjugations on British girls every day. Muslims and non-British immigrants do such things. But there will be consequences!","[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0,1,Islamophobia,"crimes , rapism","facts , humor",25.0,male,Some university without degree,ENT1ST0022HS0017CN001191,0,0,
259,"We see thousands of rapes, murders and subjugations on British girls every day. Muslims and non-British immigrants do such things. But there will be consequences!","In my opinion, many people want to emigrate to London means London is a charming and enjoyable place for living. Isn't that a wonderful thing and we should keep this trait?",0,1,Islamophobia,"crimes , rapism","facts , positive",29.0,female,Master,ENT1ST0015HS0059CN001023,,,
4503,"Thousands of our girls abused by Muslim rape gangs, commanded by Koran. Why do we keep accepting this?","Nah mate, they really don't.",0,1,Islamophobia,rapism,humor,25.0,male,Some university without degree,ENT1ST0023HS0009CN001275,,,
4434,Muslims in Britain vote for the Labour party. This is why the problem of antisemitism is not solved. It is a mathematical fact!,"Go on talking to yourself, no one will listen.",0,1,Islamophobia,generic,humor,50.0,male,Bachelor,ENT1ST0014HS0031CN000686,,,
4737,"All Muslims should be deported, no one wants them here.","Have you ever truely understand the religion Islam, including its history, principles, or teaching? Islam actually teaches people to respect life and care for people. It is also what the majority of Muslims follow.",0,0,Islamophobia,generic,positive,29.0,female,Master,ENT1ST0012HS0088CN000560,,,
3261,The police and politicians are covering up these Muslim grooming gangs - They are traitors to their own people!,"More of our children are killed by cars, assaulted by people they know or in positions of trust like sports coach, church or authority figure. Its horrible but if we really want to protect children start there. #truthproject.",0,1,Islamophobia,crimes,"facts , hypocrisy",50.0,male,Bachelor,ENT1ST0005HS0029CN000127,,,
2260,I think that Ramadam will not prevent Muslims from committing terrorist attacks and sexual violence on our children.,Child rapists are a tiny sick minority across all communities. Islam does not condone it and Muslims do not accept it.,1,1,Islamophobia,"rapism , terrorism",facts,21.0,female,Bachelor,ENT1ST0019HS0030CN001164,,,
1167,Islam members are constantly repeating that Islam is a 'religion of peace' more than other persons belonging to other religion do. I do not understand why Muslims need to repeat this thing so many times?,These actions are not the fault of an entire community?,0,1,Islamophobia,culture,facts,25.0,male,Master,ENT1ST0019HS0095CN001169,,,
459,Muslims in Britain vote for the Labour party. This is why the problem of antisemitism is not solved. It is a mathematical fact!,Muslims contribute a lot to our society. What are you contributing other than intolerance?,0,1,Islamophobia,generic,denouncing,21.0,female,Master,ENT1ST0014HS0126CN000620,,,
1816,I think that Ramadam will not prevent Muslims from committing terrorist attacks and sexual violence on our children.,The media is not ignoring those rape crimes. Those who commit the crimes are extremists. The majority of Muslims are peaceful and respect people. It is better we think about how we can prevent the crimes.,1,1,Islamophobia,"rapism , terrorism","facts , positive",29.0,female,Master,ENT1ST0019HS0030CN001165,,,
4108,The vast majority of Muslims are unemployed and refuse to work.,Do you have the evidence that now there are more crimes than there were in the previous decades? I do not have such statistics. Arrival of immigrants has nothing to deal with the increase of crimes.,0,1,Islamophobia,economics,question,24.0,female,Bachelor,ENT1ST0019HS0043CN001119,,,
4671,"Muslims love the islamic law so much, then why do not they move in islamic countries?",Did you know that Muslims introduced universities to Europe? So the knowledge Western societies are built on.,0,1,Islamophobia,culture,facts,22.0,female,Master,ENT1ST0008HS0053CN000433,,,
4048,There was another terrorist attack in France by a crazy Muslim person. His mental problem is actually called Islam!,"Actually, the FBI considers the largest terrorist threat right now to be from far-right extremist groups.",0,1,Islamophobia,terrorism,facts,21.0,female,Master,ENT1ST0022HS0017CN001196,,,
4004,Islam is a totalitarian doctrine dressed disguised as a religion so that it can spread across our tolerant Christian world. Enough IS ENOUGH!,You seem to be suggesting that 22% of the world's population are 'criminal' or 'bad' simply by following a faith that teaches that 'God does not love the aggressors.'?,0,1,Islamophobia,"culture , islamization",hypocrisy,61.0,male,Bachelor,ENT1ST0004HS0023CN000099,,,
358,There are muslim shops in Birmingham that do not serve their white clients and have signs that say:'No Whites after 8 p.m.'.,"I do not shared your opinion, but I do acknowledge that opinions, mine or your, do not have to be based on fact or knowledge. My 'experience' of Muslims, as neighbours, colleagues, friends hasn't led me to view them as a problem.",0,1,Islamophobia,islamization,"affiliation , facts",61.0,male,Bachelor,ENT1ST0008HS0125CN000276,0,0,
1316,"All Muslims should be deported, no one wants them here.","Are you sure? There are an awful lot of Muslim, scientists, researchers, and medical professionals for a religion which is supposedly incompatible with science.",0,1,Islamophobia,generic,"facts , hypocrisy",21.0,female,Master,ENT1ST0008HS0098CN000154,,,
352,There are muslim shops in Birmingham that do not serve their white clients and have signs that say:'No Whites after 8 p.m.'.,List of positive news stories.,0,1,Islamophobia,islamization,positive,25.0,male,Master,ENT1ST0014HS0116CN000815,0,0,
1186,Islam is a religion mostly based on conquest and violence.,This is not true and your argument does not make sense as hatred does not counter hatred.,0,1,Islamophobia,culture,denouncing,25.0,male,Master,ENT1ST0008HS0117CN000405,,,
3955,A recent poll confirm a thrid of Britons believe there is a 'fundamental clash' between Islam and 'British values'.,"Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,culture,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
2686,Nazism is like terrorism. At the beginning only a few Germans supported it and with Muslims it is the same.,"Islam does not agitate for war or violence. On the countrary, most of the 50 Muslim-majority countries around the world are at peace. Uk is a Christian-majority country, while there has been knife and gun issues over last 20 years.",1,1,Islamophobia,terrorism,facts,29.0,female,Master,ENT1ST0009HS0040CN000511,,,
2121,The vast majority of Muslims are unemployed and refuse to work.,Many groups of people feel excluded for many reasons and should be supported.,0,1,Islamophobia,economics,facts,25.0,male,Master,ENT1ST0014HS0100CN000773,,,
4005,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,"How will being angry and violent towards members your own community, who add so much, solve said communities issues?",0,1,Islamophobia,culture,denouncing,25.0,male,Master,ENT1ST0014HS0105CN000712,,,
272,Islam is just a bestial cult of brainwashed lunatics who breed like rats.,"And when CVs submitted under a non Muslim name are 3 times more likely to get an interview than those submitted under a Muslim name, the problem very clearly lies with those employers who discriminate against Muslim women.",0,1,Islamophobia,culture,facts,25.0,male,Bachelor,ENT1ST0014HS0067CN000797,,,
2132,"If Muslims counteracted child rapists in their communities instead of engaging in public discussions about Islam, one day Islam indeed would become a peaceful religion.",Child rapists are a tiny sick minority across all communities. Islam does not condone it and Muslims do not accept it.,1,1,Islamophobia,rapism,facts,21.0,female,Bachelor,ENT1ST0019HS0030CN001164,,,
4903,We must send Islamics back to their native countries. They are too different from us.,"If we invite people to live and work in our country, to fill the mills and factories, of the 1970's, for example, its a bit of cheek to turn around decades later and describe their grand kids as an invasion or a plague, do not you think?",0,0,Islamophobia,culture,"denouncing , facts , hypocrisy",61.0,male,Bachelor,ENT1ST0015HS0059CN001027,,,
2108,"Our country wants to shut up those who speak against islam, but it isn't right, they are the only ones who expose themselves.",Sounds like you are generalizing what a very small percentage of extremists do to an entire religion.,0,1,Islamophobia,"crimes , rapism , terrorism",denouncing,22.0,female,Master,ENT1ST0008HS0073CN000317,,,
3936,The police and politicians are covering up these Muslim grooming gangs - They are traitors to their own people!,Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,crimes,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,2,0
5014,"Our country wants to shut up those who speak against islam, but it isn't right, they are the only ones who expose themselves.","The vast majority of Muslims do not condone violence or rape. Don't believe the sensationalist media stories that focus on a select few extreme cases, and under-report on non-muslim crimes.",0,1,Islamophobia,"crimes , rapism , terrorism",facts,21.0,female,Master,ENT1ST0005HS0029CN000132,,,
4833,"Where there is Islam, there cannot be peace.",Did you know that Muslims introduced universities to Europe? So the knowledge Western societies are built on.,0,1,Islamophobia,culture,facts,22.0,female,Master,ENT1ST0008HS0053CN000433,,,
4272,Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'How can we be Islamophobic when they really do want to kill us'.,This is not true. How can you say that about 1.6 billion people?,1,1,Islamophobia,crimes,"denouncing , facts",25.0,male,Master,ENT1ST0003HS0055CN000077,,,
3648,"Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'they want to eliminate us, we must be islamophobic'.",Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,crimes,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,0,0
3086,Muslims do not have nothing useful that can enrich our culture.,"More of our children are killed by cars, assaulted by people they know or in positions of trust like sports coach, church or authority figure. Its horrible but if we really want to protect children start there. #truthproject.",0,1,Islamophobia,culture,"facts , hypocrisy",50.0,male,Bachelor,ENT1ST0005HS0029CN000127,,,
4755,Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'How can we be Islamophobic when they really do want to kill us'.,"26% of all doctors working in the NHS are Asian or Asian British, you want to bar them from accessing the service they keep running 24hrs a day?",0,1,Islamophobia,crimes,"facts , hypocrisy",25.0,male,Bachelor,ENT1ST0014HS0081CN000737,,,
1266,"Is it a fundamental principle of Islam that they have to pray in the street, or do they do it just to piss off us infidels?","Are you sure? There are an awful lot of Muslim, scientists, researchers, and medical professionals for a religion which is supposedly incompatible with science.",0,1,Islamophobia,islamization,"facts , hypocrisy",21.0,female,Master,ENT1ST0008HS0098CN000154,,,
2958,I think that Ramadam will not prevent Muslims from committing terrorist attacks and sexual violence on our children.,"If we excluded everyone who had prejudice, who would be left?",0,1,Islamophobia,"rapism , terrorism",hypocrisy,50.0,male,Bachelor,ENT1ST0023HS0009CN001269,,,
392,"When Islam hasn't arrived yet in England, things was good. Now we are full of muslim rapists and it is evident that sexual violence is jihad in England.","As you said, it is extremism which does not represent the majority of Muslims. We do not want more fear or hate speech in our life. We could help people know the true Muslims by reading the facts and conversing with your Muslim neighbors.",0,1,Islamophobia,rapism,facts,29.0,female,Master,ENT1ST0020HS0058CN001184,,,
1291,"Christmas cannot be celebrated securely anymore, because of Muslims and their insults.","Are you sure? There are an awful lot of Muslim, scientists, researchers, and medical professionals for a religion which is supposedly incompatible with science.",0,1,Islamophobia,islamization,"facts , hypocrisy",21.0,female,Master,ENT1ST0008HS0098CN000154,,,
4133,"It is time for us to take Islam for what it is. A murderous cult that should be exterminated, and that is the end of it.",To ban people you respect from practicing their faith because of the actions of a few does seem more that a bit unfair?,1,1,Islamophobia,culture,"denouncing , hypocrisy",61.0,male,Bachelor,ENT1ST0009HS0040CN000512,,,
3077,Islam is just a bestial cult of brainwashed lunatics who breed like rats.,"Muslims aren't rapists or murderers, in fact many Muslims are doing good things to fight the extremists falsely appropriating Islam: https://5pillarsuk.com/2019/01/03/muslim-woman-praised-for-aiding-victims-of-new-years-eve-terror-attack-in-manchester/.",1,1,Islamophobia,culture,facts,21.0,female,Bachelor,ENT1ST0003HS0055CN000093,,,
894,There are muslim shops in Birmingham that do not serve their white clients and have signs that say:'No Whites after 8 p.m.'.,No. Having a diverse society is a positive. There is no 'invasion'.,0,1,Islamophobia,islamization,facts,25.0,male,Master,ENT1ST0015HS0070CN001013,,,
3789,"Where there is Islam, there cannot be peace.",You seem to be suggesting only Christians should be allowed a place of worship?,0,1,Islamophobia,culture,hypocrisy,61.0,male,Bachelor,ENT1ST0015HS0035CN000942,,,
2385,Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'How can we be Islamophobic when they really do want to kill us'.,"They are here because we went there, took their wealth, food and industry and then invited them to come here to work our factories, NHS and transport.",0,1,Islamophobia,crimes,facts,50.0,male,Bachelor,ENT1ST0015HS0042CN000958,,,
2384,Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'How can we be Islamophobic when they really do want to kill us'.,I think you are confusing Islam with the crusades.,0,1,Islamophobia,crimes,humor,25.0,male,Some university without degree,ENT1ST0003HS0055CN000087,0,0,
3692,Islam is just a bestial cult of brainwashed lunatics who breed like rats.,"How will being angry and violent towards members your own community, who add so much, solve said communities issues?",0,1,Islamophobia,culture,denouncing,25.0,male,Master,ENT1ST0014HS0105CN000712,,,
786,"Our politicians has permitted to enter in our country this Muslim filthiness: assaults with the machete, women violation, gang sexual violences, murders. How have they the courage to do this things?","Perhaps we should stop exporting goods or buying stuff from from Islamic countries? While were at it give back their numbers, maths and architecture?",0,1,Islamophobia,"crimes , rapism",hypocrisy,50.0,male,Bachelor,ENT1ST0008HS0053CN000429,,,
